id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,_img_4_back,_img_5,_img_5_back,type,subtype,size,slots,cost,orders,source,box,faction,platoon,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back,img_5,img_5_back
HoN-v1-civilians-under-fire-ge-gestapo-option-opel-blitz_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,10,0,HoN-v1,civilians-under-fire,GE,gestapo,res/HoN-v1/civilians-under-fire/ge/gestapo/option-opel-blitz_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/option-opel-blitz_b.png,res/HoN-v1/civilians-under-fire/ge/gestapo/opel-blitz_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/opel-blitz_b.png,,,,,,,,
HoN-v1-civilians-under-fire-ge-gestapo-recruitment-tile-ilda_a,,,,,,,,,,,,,rc-plat,M2-0-G1-D1,N/A,M2-0-G1-D1,65,1,HoN-v1,civilians-under-fire,GE,gestapo,res/HoN-v1/civilians-under-fire/ge/gestapo/recruitment-tile-ilda_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/recruitment-tile-ilda_b.png,res/HoN-v1/civilians-under-fire/ge/gestapo/ilda_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/ilda_b.png,res/HoN-v1/civilians-under-fire/ge/gestapo/leibwachter_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/leibwachter_b.png,res/HoN-v1/civilians-under-fire/ge/gestapo/mercedez-benz_a.png,res/HoN-v1/civilians-under-fire/ge/gestapo/mercedez-benz_b.png,,,,
HoN-v1-carentan-ge-grenadiere-regiment-mg42-group-option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,55,0,HoN-v1,carentan,GE,grenadiere-regiment,res/HoN-v1/carentan/ge/grenadiere-regiment/mg42-group-option_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/mg42-group-option_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/mg-42_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/mg-42_b.png,,,,
HoN-v1-carentan-ge-grenadiere-regiment-panzerschreck-group-option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,60,0,HoN-v1,carentan,GE,grenadiere-regiment,res/HoN-v1/carentan/ge/grenadiere-regiment/panzerschreck-group-option_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/panzerschreck-group-option_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/panzerschreck.png,help,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/legrw-36_b.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/legrw-36_b.png,,
HoN-v1-carentan-ge-grenadiere-regiment-recruitment-tile-grenadier-regiment-1058_a,,,,,,,,,,,,,rc-plat,D2-0-G1-G1,N/A,D2-0-G1-G1,70,2,HoN-v1,carentan,GE,grenadiere-regiment,res/HoN-v1/carentan/ge/grenadiere-regiment/recruitment-tile-grenadier-regiment-1058_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/recruitment-tile-grenadier-regiment-1058_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/offier_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/offier_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/mg-42_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/mg-42_b.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_a.png,res/HoN-v1/carentan/ge/grenadiere-regiment/fire-group_b.png,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzer-aufklarung-aufklarungs-option_a,,,,,,,,,,,,,ft-inf,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzer-aufklarung,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/aufklarungs-option_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/aufklarungs-option_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-250-10_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-250-10_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/scout.png,,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/mg-scout.png,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzer-aufklarung-sd-kfz-222-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzer-aufklarung,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-222-option_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-222-option_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-222_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-222_b.png,,,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzer-aufklarung-recruitment-tile_a,,,,,,,,,,,,,rc-plat,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzer-aufklarung,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/recruitment-tile_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/recruitment-tile_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/muller.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-250-1_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-250-1_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/sd-kfz-250-10_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/scout.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/shwimmwagen_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/shwimmwagen_b.png,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzer-aufklarung-heroic-option,,,,,,,,,,,,,zzzz TODO,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzer-aufklarung,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzer-aufklarung/heroic.png,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-option-panther-a_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,80,0,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-panther-a_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-panther-a_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panther-ausf-a_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panther-ausf-a_b.png,,,,,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-option-stug-iv_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,65,0,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-stug-iv_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-stug-iv_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-01_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-01_b.png,,,,,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-option-stug-iv-group_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,130,0,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-stug-iv-group_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-stug-iv-group_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-01_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-01_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-02_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/stug-iv-02_b.png,,,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-option-apc-shell,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/apc-shell.png,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-option-fuel,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/option-fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/fuel.png,,,,
HoN-v1-army-box-ge-ge-panzer-gruppe-recruitment-tile-panzergruppe_a,,,,,,,,,,,,,rc-plat,M1-D1-0-D2,N/A,M1-D1-0-D2,130,2,HoN-v1,army-box-ge,GE,panzer-gruppe,res/HoN-v1/army-box-ge/ge/panzer-gruppe/recruitment-tile-panzergruppe_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/recruitment-tile-panzergruppe_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv-cmd_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv-cmd_b.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv_a.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv_b.png,,,,,,
HoN-v1-army-box-ge-ge-panzergrenadiere-option-ambush-group_a,,,,,,,,,,,,,ft-inf,2,2,N/A,40,0,HoN-v1,army-box-ge,GE,panzergrenadiere,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-ambush-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-ambush-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/panzerschreck_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/panzerschreck_b.png,,,,
HoN-v1-army-box-ge-ge-panzergrenadiere-option-panzergrenadiere_a,,,,,,,,,,,,,ft-inf,2,2,N/A,45,0,HoN-v1,army-box-ge,GE,panzergrenadiere,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-panzergrenadiere_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-panzergrenadiere_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_b.png,,,,
HoN-v1-army-box-ge-ge-panzergrenadiere-option-support-group_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,army-box-ge,GE,panzergrenadiere,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-support-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/option-support-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_b.png,,,,
HoN-v1-army-box-ge-ge-panzergrenadiere-recruitment-tile-panzergrenadiere_a,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,N/A,M2*-G1-0-G1-D2,65,2,HoN-v1,army-box-ge,GE,panzergrenadiere,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recruitment-tile-panzergrenadiere_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recruitment-tile-panzergrenadiere_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/von-haeften_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/von-haeften_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/fire-group_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/mg-42_b.png,,
HoN-v1-hon-core-ge-panzergrenadiere-901-assault_group_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,55,0,HoN-v1,hon-core,GE,panzergrenadiere-901,res/HoN-v1/hon-core/ge/panzergrenadiere-901/assault_group_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/assault_group_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_b.png,,,,
HoN-v1-hon-core-ge-panzergrenadiere-901-panzergrenadiere_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,45,0,HoN-v1,hon-core,GE,panzergrenadiere-901,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzergrenadiere_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzergrenadiere_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/recon_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/recon_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_b.png,,,,
HoN-v1-hon-core-ge-panzergrenadiere-901-panzerschreck_group_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,60,0,HoN-v1,hon-core,GE,panzergrenadiere-901,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzerschreck_group_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzerschreck_group_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzerschreck_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/panzerschreck_b.png,,,,
HoN-v1-hon-core-ge-panzergrenadiere-901-recruitment_tile_a,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,N/A,M2*-G1-0-G1-D2,65,2,HoN-v1,hon-core,GE,panzergrenadiere-901,res/HoN-v1/hon-core/ge/panzergrenadiere-901/recruitment_tile_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/recruitment_tile_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/officer_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/officer_b.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_a.png,res/HoN-v1/army-box-ge/ge/panzergrenadiere/recon-group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-901/mg42_b.png,,
HoN-v1-hon-core-ge-panzergrenadiere-902-mechanisierte_option_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,60,0,HoN-v1,hon-core,GE,panzergrenadiere-902,res/HoN-v1/hon-core/ge/panzergrenadiere-902/mechanisierte_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/mechanisierte_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/halftrack_2_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/halftrack_2_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/halftrack_1_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/halftrack_1_b.png,,,,,,
HoN-v1-hon-core-ge-panzergrenadiere-902-panzergrenadiere_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,45,0,HoN-v1,hon-core,GE,panzergrenadiere-902,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzergrenadiere_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzergrenadiere_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/mg42_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/mg42_b.png,,,,
HoN-v1-hon-core-ge-panzergrenadiere-902-panzerschreck_group_option_a,,,,,,,#REF!,#REF!,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,hon-core,GE,panzergrenadiere-902,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzerschreck_group_option_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzerschreck_group_option_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzershreck_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/panzershreck_b.png,,,,
HoN-v1-hon-core-ge-panzergrenadiere-902-recruitment_tile_a,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,N/A,M2*-G1-0-G1-D2,70,2,HoN-v1,hon-core,GE,panzergrenadiere-902,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recruitment_tile_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recruitment_tile_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/officer_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/officer_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/recon_group_b.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_a.png,res/HoN-v1/hon-core/ge/panzergrenadiere-902/fire_group_b.png,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-panther-ausf-a-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-option_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-option_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-02.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-rear.png,,,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-stug-iv-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stug-iv-option_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stug-iv-option_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stug-iv_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stug-iv_b.png,,,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-stuh-42g-option_a,,,,,,,,,,,,,ft-vehicle,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stuh-42g-option_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stuh-42g-option_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stuh-42g_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/stuh-42g_b.png,,,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-recruitment-tile_a,,,,,,,,,,,,,rc-plat,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/recruitment-tile_a.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/recruitment-tile_b.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-command.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-rear.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-01.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/panther-ausf-a-rear.png,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-ace-driver-option,,,,,,,,,,,,,zzzz TODO,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/ace-driver-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/ace-driver-option.png,,,,,,,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-additional-shielding-option,,,,,,,,,,,,,zzzz TODO,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/additional-shielding.png,,,,
HoN-v1-german-reinforcement-21eme-pz-ge-panzergruppe-apc-shell-option,,,,,,,,,,,,,zzzz TODO,zzzz TODO,,,,,HoN-v1,german-reinforcement-21eme-pz,GE,panzergruppe,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell-option.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,res/HoN-v1/german-reinforcement-21eme-pz/ge/panzergruppe/apc-shell.png,,,,
HoN-v1-gazette-8-ge-recruitment-reserve-gebirgsjager-regiment-option-gebirgsjager_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,gazette-8,GE,recruitment-reserve-gebirgsjager-regiment,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/option-gebirgsjager_a.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/option-gebirgsjager_b.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/recon-group.png,help,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/recon-group.png,help,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/mg-group.png,help,,,,
